accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	molecular_formula	retention_time
PR81634983	PR_000	PR305634,PR305639,PR305644,PR305649,PR305654,PR305658,PR305663,PR305667,PR305672,PR305677,PR305682,PR305686,PR309237,PR309238	505.098695155283	[M-H]-	15596585	C23H22O13	4.430171428571429
PR30105192	PR_000	PR307592,PR307599,PR307603,PR307608,PR307615,PR307620,PR307625,PR307632,PR307636,PR308697	925.480239143047	[M-H]-	15602013	C47H74O18	6.3868347
PR42916777	PR_000	PR308923	939.4939	[M-H]-	15608214	C48H76O18	7.62
PR05339931	PR_000	PR308332,PR308342,PR308348,PR308354,PR308362,PR308372,PR308704	1003.5119327015685	[M+HCOO]-	15608234	C48H78O19	6.953271714285714
PR50518843	PR_000	PR308333,PR308337,PR308343,PR308349,PR308355,PR308358,PR308363,PR308367,PR308373,PR308377,PR308382,PR308386,PR308929	957.5064535518429	[M-H]-	15608234	C48H78O19	6.9535233846153846
PR96873134	PR_000	PR308904	721.4152	[M+HCOO]-	15625524	C38H60O10	8.89
PR43949092	PR_000	PR308903	675.4115	[M-H]-	15625524	C38H60O10	8.89
PR49811843	PR_000	PR307673,PR307684,PR307689	517.35346285183	[M+HCOO]-	15917996	C30H48O4	9.8846
PR11626811	PR_000	PR307667,PR307670,PR307672,PR307675,PR307677,PR307679,PR307681,PR307683,PR307686,PR307688,PR308657	471.3479832253	[M-H]-	15917996	C30H48O4	9.884181818181819
PR50128385	PR_000	PR309068	392.1125	[M-H]-	20140672	C14H23N3O8S	2.37
PR91386858	PR_000	PR309064	241.1191	[M-H]-	21405068	C11H18N2O4	3.71
PR54617653	PR_000	PR306832,PR306841,PR306846,PR306851,PR306856,PR306861,PR306866,PR306871,PR306876,PR306881,PR308773	449.0725495889364	[M-H]-	21477996	C20H18O12	3.868424545454545
PR61260275	PR_000	PR309399	563.1422	[M-H]-	21917783	C26H28O14	4.94
PR33350183	PR_000	PR305449,PR305456,PR305462,PR305474,PR305481,PR305487,PR305493,PR305500,PR305507,PR305514,PR305520	593.1511938478299	[M-H]-	22178437	C27H30O15	4.33045
PR64596046	PR_000	PR309131	189.0766	[M-H]-	22328017	C8H14O5	4.05
PR64876459	PR_000	PR306676,PR306680,PR306684,PR306688,PR306691,PR306695,PR306699,PR306703,PR306707,PR306711,PR306715,PR306719,PR309252	625.1410228133817	[M-H]-	22630387	C27H30O17	3.512661230769231
PR54993978	PR_000	PR309321	433.1119	[M-H]-	23502663	C21H22O10	3.04
PR01674990	PR_000	PR304546,PR304550,PR304554,PR304558,PR304562,PR304566,PR304570,PR304574,PR304578,PR304582,PR304586,PR304590,PR308713	511.17220373645836	[M-H]-	23757137	C26H28N2O9	3.7089079999999988
PR87688914	PR_000	PR309241	591.1342	[M-H]-	23757216	C27H28O15	4.5
PR83874720	PR_000	PR309262	755.2032	[M-H]-	23760107	C33H40O20	3.08
PR61186948	PR_000	PR309157	562.313	[M+HCOO]-	25200367	C26H48NO7P	8.75
PR42858974	PR_000	PR309151	478.2942	[M-H]-	25200684	C23H46NO7P	10.22
PR48141260	PR_000	PR309158,PR309159	564.3285000000001	[M+HCOO]-	25200694	C26H50NO7P	9.28
PR45443404	PR_000	PR308180,PR308182,PR308184,PR308186,PR308188,PR308190,PR308192,PR308194,PR308195,PR308197,PR308199,PR308201,PR308848	303.0986455210739	[M-H]-	25200809	C15H16N2O5	4.117337846153847
PR54336074	PR_000	PR309084	309.2064	[M-H]-	25200982	C18H30O4	6.77
PR46084541	PR_000	PR309387	432.1137	[M+HCOO]-	25201130	C16H21NO10	4.09
PR55784684	PR_000	PR309293	593.1502	[M-H]-	25202481	C27H30O15	4.48
PR85252889	PR_000	PR309393	253.0487	[M-H]-	44595036	C15H10O4	8.49
PR55033251	PR_000	PR309381	553.1122	[M-H]-	46841213	C31H22O10	5.59
PR83167798	PR_000	PR309083,PR309087	309.2057	[M-H]-	53394018	C18H30O4	7.970000000000001
PR51331923	PR_000	PR309079	293.2116	[M-H]-	53394275	C18H30O3	9.1
PR36314455	PR_000	PR309106	313.2381	[M-H]-	53394288	C18H34O4	8.54
PR64847358	PR_000	PR309105	313.2375	[M-H]-	53394649	C18H34O4	8.39
PR79644231	PR_000	PR309013,PR309361	337.09155	[M-H]-	53420248	C16H18O8	3.31
PR15914367	PR_000	PR306079,PR306085,PR306091,PR306097,PR306103,PR306109,PR306115,PR306121,PR306127,PR306138,PR306144,PR309444	449.1089354605108	[M-H]-	53442196	C21H22O11	4.082460333333334
PR09439761	PR_000	PR306619,PR306624,PR306628,PR306633,PR306638,PR306643,PR306648,PR306653,PR306658,PR306663,PR306668,PR306673,PR308825	447.0932846595355	[M-H]-	53442197	C21H20O11	3.996615076923077
PR09602823	PR_000	PR309051,PR309052	285.06034999999997	[M-H]-	53462251	C12H14O8	3.13
PR21393117	PR_000	PR309395	431.09837	[M-H]-	53462441	C21H20O10	5.27
PR22830339	PR_000	PR304595,PR304599,PR304603,PR304607,PR304611,PR304615,PR304621,PR304625,PR304629,PR304633,PR304637,PR308715	573.2089831605109	[M-H]-	53463172	C28H34N2O11	4.130595833333334
PR25208960	PR_000	PR309002	339.0716	[M-H]-	53779314	C15H16O9	4.23
PR14934935	PR_000	PR309082	293.2123	[M-H]-	53882399	C18H30O3	10.4
PR63647289	PR_000	PR309075	291.1945	[M-H]-	53941620	C18H28O3	9.5
PR68639132	PR_000	PR309091	311.2222	[M-H]-	54242986	C18H32O4	7.32
PR88571317	PR_000	PR309070	213.1492	[M-H]-	54281924	C12H22O3	6.47
PR24271865	PR_000	PR309047	337.143	[M-H]-	54421517	C21H22O4	8.03
PR44526793	PR_000	PR309072	265.1801	[M-H]-	54432406	C16H26O3	8.05
PR73992483	PR_000	PR309071	223.1333	[M-H]-	54469261	C13H20O3	7.25
PR51892603	PR_000	PR306679,PR306683,PR306687,PR306690,PR306694,PR306698,PR306702,PR306706,PR306710,PR306714,PR306718,PR306722,PR308784	769.2196675518431	[M-H]-	56995003	C34H42O20	4.7696612307692305
PR84756037	PR_000	PR309076,PR309077	307.19039999999995	[M-H]-	57137439	C18H28O4	7.8100000000000005
PR66171129	PR_000	PR306550,PR306556,PR306562,PR306568,PR306574,PR306580,PR306586,PR306592,PR306597,PR306602,PR306608,PR306613,PR308776	593.1300641056891	[M-H]-	57369598	C30H26O13	5.206276307692308
PR83874849	PR_000	PR309384	342.0819	[M-H]-	58114415	C14H17NO9	2.51
PR67989320	PR_000	PR309018	353.0871	[M-H]-	58427569	C16H18O9	4.6
PR13130620	PR_000	PR309065	305.08	[M-H]-	59915712	C11H18N2O6S	1.8
PR28649477	PR_000	PR309022	515.1191	[M-H]-	60150332	C25H24O12	4.4
PR13702913	PR_000	PR309045	323.1276	[M-H]-	66751582	C20H20O4	8.57
PR40954391	PR_000	PR309049	353.1387	[M-H]-	66751828	C21H22O5	7.49
PR04065615	PR_000	PR309329	443.1347	[M-H]-	67283061	C23H24O9	6.34
PR30801726	PR_000	PR308907	765.444	[M-H]-	71264311	C41H66O13	7.42
PR94989313	PR_000	PR306985,PR306989,PR306993,PR306997,PR307000,PR307004,PR307008,PR307012,PR307016,PR307020,PR307024,PR307028,PR308777	593.1300641056891	[M-H]-	71341515	C30H26O13	5.316076923076924
PR73900806	PR_000	PR309101	327.2168	[M-H]-	71342303	C18H32O5	7.85
PR42462540	PR_000	PR309357,PR309358	325.0911	[M-H]-	72727649	C15H18O8	2.9299999999999997
PR27653829	PR_000	PR309098,PR309099,PR309100	327.21663333333333	[M-H]-	72732143	C18H32O5	6.53
PR77470782	PR_000	PR309363	582.2578	[M-H]-	72739177	C34H37N3O6	5.62
PR30989117	PR_000	PR309058	347.0979	[M+HCOO]-	72744980	C13H18O8	2.65
PR13841811	PR_000	PR308948	433.2053	[M+HCOO]-	72791584	C19H32O8	3.13
PR01421918	PR_000	PR308391,PR308394,PR308397,PR308401,PR308405,PR308409,PR308413,PR308418,PR308421,PR308424,PR308428,PR308432,PR308675	815.4798454806153	[M+HCOO]-	72809424	C41H70O13	6.114523076923077
PR72733041	PR_000	PR308400,PR308408,PR308417,PR308420,PR308427,PR308431	769.4743657999999	[M-H]-	72809424	C41H70O13	6.1149
PR83350796	PR_000	PR304548,PR304552,PR304556,PR304560,PR304564,PR304568,PR304572,PR304576,PR304580,PR304584,PR304588,PR304592,PR308874	367.1663307863046	[M+HCOO]-	72811236	C20H22N2O2	4.428908000000001
PR61269686	PR_000	PR304547,PR304551,PR304555,PR304559,PR304563,PR304567,PR304571,PR304575,PR304579,PR304583,PR304587,PR304591,PR308860	321.16085142876625	[M-H]-	72811236	C20H22N2O2	4.428908000000001
PR99060954	PR_000	PR304677,PR304681,PR304685,PR304689,PR304693,PR304697,PR304701,PR304705,PR304709,PR304713,PR304716,PR304720,PR308875	369.18198078630456	[M+HCOO]-	72952949	C20H24N2O2	3.687030461538461
PR65840592	PR_000	PR304676,PR304680,PR304684,PR304688,PR304692,PR304696,PR304700,PR304704,PR304708,PR304712,PR304715,PR304719,PR308862	323.17650142876613	[M-H]-	72952949	C20H24N2O2	3.687030461538461
PR22295204	PR_000	PR309327,PR309328	355.10283	[M-H]-	72983454	C16H20O9	3.165
PR67072790	PR_000	PR309161,PR309162,PR309163,PR309165	559.31245	[M+HCOO]-	72984398	C27H46O9	9.370000000000001
PR12495124	PR_000	PR309164	513.3047	[M-H]-	72984398	C27H46O9	9.59
PR71242309	PR_000	PR308609,PR308613,PR308616,PR308621,PR308626,PR308631,PR308639,PR308644,PR308648,PR308653,PR308674	811.4849305016636	[M+HCOO]-	72985464	C42H70O12	9.627515454545454
PR44646798	PR_000	PR308608,PR308612,PR308615,PR308620,PR308625,PR308630,PR308635,PR308638,PR308643,PR308647,PR308652,PR308655,PR308666	765.4794511518431	[M-H]-	72985464	C42H70O12	9.627477230769232
PR33450354	PR_000	PR309170,PR309171,PR309172	721.3643333333333	[M+HCOO]-	73034882	C33H56O14	8.63
PR51346207	PR_000	PR309173	675.3589	[M-H]-	73034882	C33H56O14	8.75
PR38163813	PR_000	PR308331,PR308341,PR308347,PR308353,PR308361,PR308366,PR308371,PR308376,PR308381,PR308385,PR308909	837.3914236798454	[M-H]-	73157181	C42H62O17	6.3391363636363645
PR43932086	PR_000	PR309421	477.1596	[M+HCOO]-	73157713	C19H28O11	3.08
PR61695790	PR_000	PR309420	431.1551	[M-H]-	73157713	C19H28O11	3.08
PR45924599	PR_000	PR309334	819.235	[M-H]-	73157807	C38H44O20	6.05
PR96315823	PR_000	PR309362	436.2234	[M-H]-	73190496	C25H31N3O4	3.82
PR55613456	PR_000	PR309359	325.093	[M-H]-	73208527	C15H18O8	3.31
PR05277716	PR_000	PR309019,PR309021	367.10425	[M-H]-	73210496	C17H20O9	3.62
PR02761945	PR_000	PR309097	311.2221	[M-H]-	73229371	C18H32O4	9.56
PR12451758	PR_000	PR309074	305.1746	[M-H]-	73450242	C18H26O4	7.63
PR55692267	PR_000	PR309024	677.1525	[M-H]-	73606072	C34H30O15	5.29
PR46483829	PR_000	PR308951	493.2293	[M+HCOO]-	73717656	C21H36O10	5.36
PR28449801	PR_000	PR308950	447.2239	[M-H]-	73717656	C21H36O10	5.36
PR18183537	PR_000	PR309352	515.1432	[M-H]-	73797138	C22H28O14	2.84
PR82595508	PR_000	PR309301	579.1346	[M-H]-	73802481	C26H28O15	3.18
PR77088291	PR_000	PR308943	395.1905	[M+HCOO]-	73809750	C16H30O8	3.31
PR80320753	PR_000	PR308946,PR308947	415.19615	[M+HCOO]-	73815024	C19H30O7	4.505
PR69418281	PR_000	PR308949	433.2051	[M+HCOO]-	73815034	C19H32O8	3.48
PR23640158	PR_000	PR309256	655.1488	[M-H]-	73822533	C28H32O18	3.62
PR94652027	PR_000	PR309333	799.2091	[M-H]-	73829970	C38H40O19	4.19
PR50311782	PR_000	PR308959	409.0442	[M-H]-	73830851	C14H18O12S	2.3
PR06849386	PR_000	PR309006	431.1188	[M-H]-	73880679	C18H24O12	3.19
PR39557546	PR_000	PR309360	327.106	[M-H]-	73981563	C15H20O8	2.99
PR74312052	PR_000	PR308911	823.4103	[M-H]-	74029747	C42H64O16	6.15
PR69690982	PR_000	PR308985	963.4824	[M+HCOO]-	74029754	C45H74O19	4.33
PR08538051	PR_000	PR308984	917.4744	[M-H]-	74029754	C45H74O19	4.33
PR73773930	PR_000	PR309146	341.1079	[M+HCOO]-	74033878	C11H20O9	1.91
PR71135815	PR_000	PR304441,PR304445,PR304449,PR304453,PR304456,PR304460,PR304464,PR304468,PR304472,PR304476,PR304479,PR304483,PR308869	353.1870665364585	[M-H]-	74071575	C21H26N2O3	4.518968923076924
PR80255431	PR_000	PR306678,PR306682,PR306686,PR306689,PR306693,PR306697,PR306701,PR306705,PR306709,PR306713,PR306717,PR306721,PR309247	593.1511935076924	[M-H]-	74124649	C27H30O15	4.151092
PR40421092	PR_000	PR309085	309.2059	[M-H]-	74218382	C18H30O4	7.74
PR42008357	PR_000	PR305636,PR305641,PR305646,PR305651,PR305660,PR305669,PR305674,PR305679,PR308814	639.1930588016266	[M+HCOO]-	74259754	C28H34O14	5.440933333333333
PR45932434	PR_000	PR305635,PR305640,PR305645,PR305650,PR305655,PR305659,PR305664,PR305668,PR305673,PR305678,PR305683,PR305687,PR308812	593.1875793979971	[M-H]-	74259754	C28H34O14	5.44096923076923
PR62889183	PR_000	PR307904,PR307906,PR307908,PR307910,PR307912,PR307914,PR307915,PR307917,PR307919,PR307921,PR307923,PR307925,PR308749	731.2767883863046	[M+HCOO]-	74328989	C32H46O16	3.6640458461538468
PR41666424	PR_000	PR307903,PR307905,PR307907,PR307909,PR307911,PR307913,PR307916,PR307918,PR307920,PR307922,PR307924,PR308748	685.271309035511	[M-H]-	74328989	C32H46O16	3.6640177500000006
PR07985500	PR_000	PR308938	1067.5416	[M-H]-	74376401	C54H84O21	7.63
PR25566983	PR_000	PR309062	385.1198	[M+HCOO]-	74413951	C16H20O8	3.32
PR98338315	PR_000	PR309263	755.2036	[M-H]-	74428193	C33H40O20	3.61
PR75310675	PR_000	PR309344,PR309345,PR309346	407.1851	[M-H]-	74819274	C25H28O5	9.673333333333334
PR66513585	PR_000	PR309209	478.0852	[M-H]-	74960762	C15H29NO10S3	2.59
PR94898229	PR_000	PR309208	464.0702	[M-H]-	74960764	C14H27NO10S3	2.22
PR63424851	PR_000	PR309212	492.1028	[M-H]-	74960784	C16H31NO10S3	3.03
PR89416102	PR_000	PR309210	462.0931	[M-H]-	74960823	C15H29NO9S3	4.7
PR44729098	PR_000	PR309215	476.1067	[M-H]-	74960825	C16H31NO9S3	5.31
PR84495876	PR_000	PR309351	429.0825	[M-H]-	74977392	C21H18O10	4.37
PR21814397	PR_000	PR309290	563.1407	[M-H]-	74977452	C26H28O14	4.2
PR30123364	PR_000	PR309296	769.1985	[M-H]-	74977470	C37H38O18	4.22
PR59086764	PR_000	PR309281	621.1094	[M-H]-	74977517	C27H26O17	4.05
PR78676339	PR_000	PR309294	623.1613	[M-H]-	74977689	C28H32O16	3.84
PR23572285	PR_000	PR309282	651.1224	[M-H]-	74977705	C28H28O18	4.05
PR36983904	PR_000	PR309277	505.09876	[M-H]-	74977751	C23H22O13	4.45
PR98588123	PR_000	PR309257	695.1463	[M-H]-	74978040	C30H32O19	3.36
PR26837971	PR_000	PR309260	753.1854	[M-H]-	74978041	C33H38O20	3.35
PR83312572	PR_000	PR309264	771.1978	[M-H]-	74978168	C33H40O21	2.95
PR58533640	PR_000	PR307509,PR307510,PR307511,PR307512,PR307513,PR307514,PR307515,PR307516,PR307517,PR307518,PR307519,PR308783	755.1828880271775	[M-H]-	74978212	C36H36O18	4.677128083333334
PR22143269	PR_000	PR309267	917.2343	[M-H]-	74978215	C42H46O23	4.47
PR73240415	PR_000	PR309258	711.1402	[M-H]-	74978238	C30H32O20	3.1
PR73731993	PR_000	PR309266	817.2031	[M-H]-	74978322	C34H42O23	2.79
PR95515257	PR_000	PR309254	607.1657	[M-H]-	74978385	C28H32O15	4.0
PR72766928	PR_000	PR304512,PR304515,PR304518,PR304521,PR304524,PR304527,PR304530,PR304533,PR304536,PR304539,PR304542,PR304545,PR308870	353.1870665364585	[M-H]-	75055101	C21H26N2O3	5.435707692307692
PR36084192	PR_000	PR309166	561.329	[M+HCOO]-	75059739	C27H48O9	10.1
PR37336439	PR_000	PR308957	305.0686	[M-H]-	75075824	C12H18O7S	3.53
PR32816564	PR_000	PR309400	577.1566	[M-H]-	75130901	C27H30O14	5.24
PR78672706	PR_000	PR307171,PR307175,PR307179,PR307183,PR307190,PR307194,PR307198,PR307202,PR307206,PR307210,PR307214,PR308765	438.0534116021775	[M-H]-	75144758	C15H21NO10S2	2.706745833333333
PR63812991	PR_000	PR309067	380.0948	[M-H]-	75166534	C13H23N3O6S2	3.78
PR86348911	PR_000	PR308533,PR308540,PR308545,PR308550,PR308557,PR308564,PR308570,PR308576,PR308583,PR308589,PR308596,PR308602,PR308673	811.4849305093815	[M+HCOO]-	75231332	C42H70O12	7.570815076923076
PR21221834	PR_000	PR308532,PR308539,PR308544,PR308549,PR308556,PR308563,PR308569,PR308575,PR308582,PR308588,PR308595,PR308601,PR308665	765.4794511518431	[M-H]-	75231332	C42H70O12	7.570815076923076
PR69272628	PR_000	PR308924	955.4894	[M-H]-	75614526	C48H76O19	7.05
PR27608946	PR_000	PR309088	325.2007	[M-H]-	75955192	C18H30O5	6.58
PR06322747	PR_000	PR309149,PR309150	476.27684999999997	[M-H]-	75958059	C23H44NO7P	9.4
PR41128809	PR_000	PR308897	661.3578	[M-H]-	75984376	C36H54O11	7.76
PR84531617	PR_000	PR308995	1152.5427	[M+HCOO]-	76187016	C52H85NO24	4.29
PR11623363	PR_000	PR309056,PR309057	315.07045	[M-H]-	76211590	C13H16O9	2.5149999999999997
PR79588211	PR_000	PR309337	321.1546	[M-H]-	76463851	C14H26O8	4.79
PR71162800	PR_000	PR309178	687.1948	[M-H]-	77136544	C33H36O16	4.88
PR67967319	PR_000	PR309386	356.0981	[M-H]-	77195052	C15H19NO9	3.43
PR97111586	PR_000	PR309198	338.0879	[M-H]-	77499147	C15H17NO8	2.31
PR11878200	PR_000	PR308489,PR308492,PR308501,PR308504,PR308507,PR308511,PR308515,PR308519,PR308523,PR308527,PR308689	1123.5905780471182	[M+HCOO]-	77906406	C53H90O22	6.1866663636363635
PR61170314	PR_000	PR308488,PR308491,PR308495,PR308497,PR308500,PR308503,PR308506,PR308510,PR308514,PR308518,PR308522,PR308526,PR308685	1077.5850986595356	[M-H]-	77906406	C53H90O22	6.1866150769230766
PR58134811	PR_000	PR309139	947.4114	[M-H]-	78052368	C44H68O22	6.72
PR38614546	PR_000	PR309137	821.4156	[M+HCOO]-	78052369	C38H64O16	6.45
PR86755737	PR_000	PR309136	775.4113	[M-H]-	78052369	C38H64O16	6.45
PR46479801	PR_000	PR309138	861.4139	[M-H]-	78052371	C41H66O19	6.61
PR43168889	PR_000	PR308917	909.4841	[M-H]-	78178264	C47H74O17	7.84
PR00619661	PR_000	PR309042	407.1858	[M-H]-	78190875	C25H28O5	10.21
PR05815953	PR_000	PR309086	309.2075	[M-H]-	78382137	C18H30O4	8.99
PR14858770	PR_000	PR308968	639.373	[M+HCOO]-	85039906	C33H54O9	6.56
PR13292095	PR_000	PR308945	399.1657	[M-H]-	85081135	C19H28O9	4.06
PR48768640	PR_000	PR309048	353.1389	[M-H]-	85152852	C21H22O5	7.34
PR70905587	PR_000	PR308931	1027.5129	[M-H]-	85194431	C51H80O21	6.73
PR65784443	PR_000	PR309140	921.4767	[M-H]-	85212301	C44H74O20	6.32
PR24958818	PR_000	PR309335	861.2469	[M-H]-	85246529	C40H46O21	6.78
PR75143844	PR_000	PR308978,PR308979	929.47505	[M+HCOO]-	85271213	C45H72O17	5.705
PR04398397	PR_000	PR309012	351.071	[M-H]-	92002858	C16H16O9	3.12
PR09615987	PR_000	PR309218	219.1049	[M-H]-	121232646	C10H20O3S	4.42
PR47381310	PR_000	PR308989	1076.5322	[M+HCOO]-	131751243	C50H81NO21	4.69
PR17944323	PR_000	PR308937	1081.5214	[M-H]-	131751577	C54H82O22	7.63
PR68388775	PR_000	PR309283	681.1317	[M-H]-	131752191	C29H30O19	3.98
PR94876851	PR_000	PR308942	425.1653	[M+HCOO]-	131753120	C16H28O10	3.22
PR39367068	PR_000	PR309305	769.1842	[M-H]-	131833385	C33H38O21	4.67
PR71372001	PR_000	PR309134	282.0834	[M-H]-	135398635	C10H13N5O5	1.95
PR85740694	PR_000	PR307029,PR307030,PR307031,PR307032,PR307033,PR307034,PR307035,PR307036,PR307037,PR307038,PR307039,PR307040	563.1406291478299	[M-H]-	137832345	C26H28O14	3.6383670000000006
PR86817931	PR_000	PR309008	681.2971	[M+HCOO]-	139291780	C29H48O15	8.57
PR77884180	PR_000	PR308987	962.499	[M+HCOO]-	139291793	C45H75NO18	4.24
PR35860119	PR_000	PR308986	916.49	[M-H]-	139291793	C45H75NO18	4.24
PR74501308	PR_000	PR309397,PR309398	547.1460500000001	[M-H]-	139291798	C26H28O13	5.275
PR50989975	PR_000	PR309396	415.102	[M-H]-	139291799	C21H20O9	4.89
PR15292384	PR_000	PR308939	1101.5474	[M-H]-	139291802	C54H86O23	5.69
PR61963602	PR_000	PR308997	1239.598	[M+HCOO]-	139291829	C57H94O26	5.09
PR23362522	PR_000	PR308996	1193.5923	[M-H]-	139291829	C57H94O26	5.09
PR28908808	PR_000	PR309336	353.0717	[M-H]-	139291837	C12H18O12	1.78
PR15146341	PR_000	PR309188	637.1781	[M+HCOO]-	139291845	C28H32O14	4.85
PR23941473	PR_000	PR308913	809.4348	[M-H]-	139291852	C42H66O15	7.31
PR10673469	PR_000	PR308905	737.4122	[M+HCOO]-	139291862	C38H60O11	7.65
PR07732263	PR_000	PR308926	987.5139	[M+HCOO]-	139291864	C48H78O18	6.9
PR51887510	PR_000	PR308988	1065.5072	[M+HCOO]-	139291869	C49H80O22	4.15
PR41849961	PR_000	PR309169	638.3293	[M-H]-	139291879	C29H54NO12P	9.18
PR34109114	PR_000	PR308961	385.1337	[M+HCOO]-	139291882	C13H24O10	2.04
PR28580847	PR_000	PR309330	477.1397	[M-H]-	139291883	C23H26O11	4.07
PR66822337	PR_000	PR309341	415.1591	[M-H]-	139291886	C19H28O10	3.52
PR34667254	PR_000	PR308977	943.4551	[M+HCOO]-	139291896	C45H70O18	7.24
PR82534774	PR_000	PR308972	915.4572	[M+HCOO]-	139291897	C44H70O17	5.59
PR21505023	PR_000	PR308971	869.4537	[M-H]-	139291897	C44H70O17	5.59
PR94743677	PR_000	PR308999	1314.5944	[M+HCOO]-	139291910	C58H95NO29	3.96
PR69814491	PR_000	PR308998	1268.5884	[M-H]-	139291910	C58H95NO29	3.96
PR41162923	PR_000	PR308906	749.3729	[M-H]-	139291916	C39H58O14	7.43
PR13484107	PR_000	PR308920	927.4967	[M-H]-	139291954	C47H76O18	5.73
PR42276528	PR_000	PR309389	534.1451	[M-H]-	139291967	C21H29NO15	3.13
PR58387185	PR_000	PR308980,PR308981	945.4696	[M+HCOO]-	139291973	C45H72O18	5.609999999999999
PR87056102	PR_000	PR309187	561.1607	[M-H]-	139291975	C27H30O13	5.13
PR98055480	PR_000	PR309010	709.3264	[M+HCOO]-	139291986	C31H52O15	9.49
PR17446958	PR_000	PR308922	953.4727	[M-H]-	139291987	C48H74O19	7.57
PR58748187	PR_000	PR309141	425.1235	[M-H]-	139292000	C15H26N2O10S	2.12
PR75445387	PR_000	PR308991	1107.5253	[M+HCOO]-	139292011	C51H82O23	4.49
PR00690647	PR_000	PR309189	600.2084	[M+HCOO]-	139292014	C29H33NO10	4.68
PR90548909	PR_000	PR309322	581.1502	[M-H]-	139292024	C26H30O15	3.2
PR20614128	PR_000	PR309168	636.3157	[M-H]-	139292025	C29H52NO12P	8.59
PR96620938	PR_000	PR308930	1019.50685	[M+HCOO]-	139292026	C48H78O20	4.89
PR40760124	PR_000	PR309194	401.1085	[M-H]-	139292033	C17H22O11	3.56
PR82038197	PR_000	PR308967	435.1288	[M-H]-	139292036	C21H24O10	3.81
PR88765025	PR_000	PR308936	1089.5464	[M-H]-	139292044	C53H86O23	5.49
PR61158138	PR_000	PR308935	1073.556	[M-H]-	139292047	C53H86O22	5.57
PR96595512	PR_000	PR309284	667.1552	[M-H]-	139292059	C29H32O18	4.05
PR47529925	PR_000	PR309191	433.1115	[M-H]-	139292064	C21H22O10	3.56
PR07179110	PR_000	PR309114	395.2095	[M-H]-	139292071	C18H36O7S	5.44
PR64940036	PR_000	PR309007	667.2825	[M+HCOO]-	139292078	C28H46O15	8.06
PR92443896	PR_000	PR309353	725.2065	[M-H]-	139292082	C36H38O16	4.62
PR51333964	PR_000	PR309167	614.3283	[M-H]-	139292086	C27H54NO12P	9.71
PR71783328	PR_000	PR309011	723.3464	[M+HCOO]-	139292089	C32H54O15	9.98
PR32951659	PR_000	PR308932	1027.5085	[M-H]-	139292090	C51H80O21	7.35
PR91471627	PR_000	PR309009	695.3124	[M+HCOO]-	139292094	C30H50O15	9.01
PR09579923	PR_000	PR309144	290.0872	[M-H]-	139292107	C11H17NO8	1.78
PR20034674	PR_000	PR308934	1037.5326	[M-H]-	139292113	C53H82O20	7.77
PR01224978	PR_000	PR309145	292.1391	[M-H]-	139292115	C12H23NO7	1.98
PR84558766	PR_000	PR308921	935.4658	[M-H]-	139292121	C48H72O18	7.98
PR96530275	PR_000	PR309142	467.1332	[M-H]-	139292128	C17H28N2O11S	1.84
PR56879419	PR_000	PR309388	504.1349	[M-H]-	139292137	C20H27NO14	2.44
PR22737843	PR_000	PR308902	735.3943	[M+HCOO]-	139292147	C38H58O11	8.15
PR00389595	PR_000	PR309143	554.1671	[M-H]-	139292148	C20H33N3O13S	2.4
PR59987508	PR_000	PR309190	630.2195	[M+HCOO]-	139292172	C30H35NO11	4.68
PR76287429	PR_000	PR309326	281.0648	[M-H]-	139292180	C13H14O7	3.58
PR52639259	PR_000	PR304511,PR304514,PR304517,PR304520,PR304523,PR304526,PR304529,PR304532,PR304535,PR304538,PR304541,PR304544,PR308877	383.16124580168923	[M+HCOO]-	145994446	C20H22N2O3	3.6055535384615376
PR85208047	PR_000	PR304510,PR304513,PR304516,PR304519,PR304522,PR304525,PR304528,PR304531,PR304534,PR304537,PR304540,PR304543	337.15576614783	[M-H]-	145994446	C20H22N2O3	3.605182999999999
PR97810229	PR_000	PR308941	1249.5466	[M-H]-	145994447	C62H90O26	5.7
PR31577699	PR_000	PR308953,PR308954	152.9676	[M-H]-	145994448	C3H6O3S2	2.83
PR70077914	PR_000	PR309028,PR309029,PR309030	339.12179999999995	[M-H]-	145994449	C20H20O5	8.66
PR12763727	PR_000	PR309102	343.2122	[M-H]-	145994450	C18H32O6	4.82
PR47888277	PR_000	PR309153,PR309156	531.28105	[M+HCOO]-	145994451	C25H42O9	8.39
PR22945824	PR_000	PR309154,PR309155	485.27395	[M-H]-	145994451	C25H42O9	8.49
PR84755536	PR_000	PR309175	469.0801	[M-H]-	145994452	C20H22O11S	3.67
PR60793941	PR_000	PR309200,PR309201,PR309202,PR309203	355.065575	[M-H]-	145994453	C15H16O10	2.9
PR90315694	PR_000	PR309207	402.0898	[M-H]-	145994454	C13H25NO9S2	3.85
PR58803928	PR_000	PR309213	508.0984	[M-H]-	145994455	C16H31NO11S3	3.32
PR36644237	PR_000	PR309214	444.1408	[M-H]-	145994456	C16H31NO9S2	5.98
PR34113798	PR_000	PR309295	755.1837	[M-H]-	145994457	C36H36O18	3.83
PR08698350	PR_000	PR309332	785.1934	[M-H]-	145994458	C37H38O19	3.84
PR04744731	PR_000	PR309338	403.1611	[M-H]-	145994459	C18H28O10	2.76
PR95835144	PR_000	PR309376	307.1273	[M-H]-	145994460	C15H20N2O5	2.61
